deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,deg_7,deg_8,deg_9,deg_10,deg_11,deg_12,deg_13,deg_14,deg_15,deg_16,deg_17,deg_18,deg_19,deg_20,deg_21,deg_22,deg_23,deg_24,deg_25,deg_26,deg_27,deg_28,deg_29,deg_30,deg_31,deg_32,deg_33,deg_34,deg_35,deg_36,deg_37,deg_38,deg_39,deg_40,deg_41,deg_42,deg_43,deg_44,deg_45,deg_46,deg_47,deg_48,deg_49,deg_50,deg_51,deg_52,deg_53,deg_54,deg_55,deg_56,deg_57,deg_58,deg_59,deg_60,deg_61,deg_62,deg_63,deg_64,deg_65,deg_66,deg_67,deg_68,deg_69,deg_70,deg_71,deg_72,deg_73,deg_74,deg_75,deg_76,deg_77,deg_78,deg_79,deg_80,deg_81,deg_82,deg_83,deg_84,deg_85,deg_86,deg_87,deg_88,deg_89,deg_90,deg_91,deg_92,deg_93,deg_94,deg_95,deg_96,deg_97,deg_98,deg_99,deg_100,deg_101,deg_102,deg_103,deg_104,deg_105,deg_106,deg_107,deg_108,deg_109,deg_110,deg_111,deg_112,deg_113,deg_114,deg_115,deg_116,deg_117,deg_118,deg_119,deg_120,deg_121,deg_122,deg_123,deg_124,deg_125,deg_126,deg_127,deg_128,deg_129,deg_130,deg_131,deg_132,deg_133,deg_134,deg_135,deg_136,deg_137,deg_138,deg_139,deg_140,deg_141,deg_142,deg_143,deg_144,deg_145,deg_146,deg_147,deg_148,deg_149,deg_150,deg_151,deg_152,deg_153,deg_154,deg_155,deg_156,deg_157,deg_158,deg_159,deg_160,deg_161,deg_162,deg_163,deg_164,deg_165,deg_166,deg_167,deg_168,deg_169,deg_170,deg_171,deg_172,deg_173,deg_174,deg_175,deg_176,deg_177,deg_178,deg_179,deg_180,deg_181,deg_182,deg_183,deg_184,deg_185,deg_186,deg_187,deg_188,deg_189,deg_190,deg_191,deg_192,deg_193,deg_194,deg_195,deg_196,deg_197,deg_198,deg_199,deg_200,deg_201,deg_202,deg_203,deg_204,deg_205,deg_206,deg_207,deg_208,deg_209,deg_210,deg_211,deg_212,deg_213,deg_214,deg_215,deg_216,deg_217,deg_218,deg_219,deg_220,deg_221,deg_222,deg_223,deg_224,deg_225,deg_226,deg_227,deg_228,deg_229,deg_230,deg_231,deg_232,deg_233,deg_234,deg_235,deg_236,deg_237,deg_238,deg_239,deg_240
0,0,0,0,0,0.655436240094499,0,0,0,0,0,0,0.633593443721194,0,1.27301763507821,0,0,0,0,0.630331893372631,0,0,7.81254521684789,0,0,0,0.659897488383323,0.65997147552482,0,0,0,0.653596773107727,0,0,0,4.46799899275262,0,0,1.28016319136341,0,0.636957129748934,0.642028932722977,0.6346541503828,0.644052377627584,0.628459566049454,0,0,2.6126933558846,0.64429646174288,0,0.643206061614474,0,0,0,0,0,0,0,0,2.59624876644008,0.671041033502326,4.52241772627781,4.50538421273538,0.637544809923475,1.93015059835683,1.30754638575529,0,0,1.31103830571835,0,1.28209354821356,0,0,0,0,1.95931420461923,0,0,0,0,0,0.657882220477854,0,0,0,0,0,0,0,0,0.640257582180199,0.634606971071463,0,0,1.27334973131224,0.647808679878011,0,0,0,0.641394869801566,0.778314905668718,0,0,0,0,0,0,0,0.755128121212333,0,0,0,0,5.37071684253542,0.767908750311447,1.50883649483818,0,1.52885303426039,0.767908750311447,4.58398837289721,0,0,1.55662981133744,0,0,0,1.5137784938843,0,1.54084691581339,12.29242159006,0,0,0.75494698356232,0,0.753579407327441,0.778314905668718,3.88085336080212,1.52634937384408,0.753268009174674,0,4.61367258821322,2.29161099338716,4.54785684532894,0,0,0.755595047465988,1.52652599596908,0,1.54031497944169,0.753091387049675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760111681799388,1.51739297147364,1.53755957121837,3.81097596009001,0,0,0,0,0,0,0,0,0,0.753268009174674,0.769328365229851,1.53863169285055,0.767908750311447,0.765373706056145,0.778314905668718,1.50635939622435,0.767908750311447,0,0,0,0,0,0,0,0.767908750311447,0.767908750311447,0,0,0,0,0.767680213756893,0,0,10.9951096663388,0.634649561489481,0,0.631426916702281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
