deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,deg_7,deg_8,deg_9,deg_10,deg_11,deg_12,deg_13,deg_14,deg_15,deg_16,deg_17,deg_18,deg_19,deg_20,deg_21,deg_22,deg_23,deg_24,deg_25,deg_26,deg_27,deg_28,deg_29,deg_30,deg_31,deg_32,deg_33,deg_34,deg_35,deg_36,deg_37,deg_38,deg_39,deg_40,deg_41,deg_42,deg_43,deg_44,deg_45,deg_46,deg_47,deg_48,deg_49,deg_50,deg_51,deg_52,deg_53,deg_54,deg_55,deg_56,deg_57,deg_58,deg_59,deg_60,deg_61,deg_62,deg_63,deg_64,deg_65,deg_66,deg_67,deg_68,deg_69,deg_70,deg_71,deg_72,deg_73,deg_74,deg_75,deg_76,deg_77,deg_78,deg_79,deg_80,deg_81,deg_82,deg_83,deg_84,deg_85,deg_86,deg_87,deg_88,deg_89,deg_90,deg_91,deg_92,deg_93,deg_94,deg_95,deg_96,deg_97,deg_98,deg_99,deg_100,deg_101,deg_102,deg_103,deg_104,deg_105,deg_106,deg_107,deg_108,deg_109,deg_110,deg_111,deg_112,deg_113,deg_114,deg_115,deg_116,deg_117,deg_118,deg_119,deg_120,deg_121,deg_122,deg_123,deg_124,deg_125,deg_126,deg_127,deg_128,deg_129,deg_130,deg_131,deg_132,deg_133,deg_134,deg_135,deg_136,deg_137,deg_138,deg_139,deg_140,deg_141,deg_142,deg_143,deg_144,deg_145,deg_146,deg_147,deg_148,deg_149,deg_150,deg_151,deg_152,deg_153,deg_154,deg_155,deg_156,deg_157,deg_158,deg_159,deg_160,deg_161,deg_162,deg_163,deg_164,deg_165,deg_166,deg_167,deg_168,deg_169,deg_170,deg_171,deg_172,deg_173,deg_174,deg_175,deg_176,deg_177,deg_178,deg_179,deg_180,deg_181,deg_182,deg_183,deg_184,deg_185,deg_186,deg_187,deg_188,deg_189,deg_190,deg_191,deg_192,deg_193,deg_194,deg_195,deg_196,deg_197,deg_198,deg_199,deg_200,deg_201,deg_202,deg_203,deg_204,deg_205,deg_206,deg_207,deg_208,deg_209,deg_210,deg_211,deg_212,deg_213,deg_214,deg_215,deg_216,deg_217,deg_218,deg_219,deg_220,deg_221,deg_222,deg_223,deg_224,deg_225,deg_226,deg_227,deg_228,deg_229,deg_230,deg_231,deg_232,deg_233,deg_234,deg_235,deg_236,deg_237,deg_238,deg_239,deg_240
0.632594101295476,0.302069571310338,0.618366621958076,0.920436193268414,0,0,0,0,0,0,0,0.302069571310338,0.576142455894068,0,0,0,0,0,0,0,0,0,0,0.648972417326574,0,0,3.85303585271701,0,0.618366621958076,0,0,0,0,0,0,0.576013582041547,0,0,1.75193808395207,0,0,0.569923075890833,3.56270080527075,0.587924425165203,0,0,0,0,1.20397497353219,0,0.569923075890833,0.573925262675439,0,0,0,0,0,0,0,0,0,0,2.43784756372714,6.89075519209659,4.11117378758904,0,0,0,0,0.56480217442108,1.16133096427825,0,0,0,0,0,0,0,0,0,1.13984615178167,0.569923075890833,0,0,0,0,0,0.569923075890833,0,0,0,1.14456501905133,1.14593665793238,1.13472525031191,7.16008020265576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691675523066244,1.88395906377484,0,0,0,0,0,0,0,0,0,0,1.25614121433182,0,3.05654667676675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598812561183894,2.11217737336686,2.44074264461681,1.87201011429248,0,0,0,0,0,0,0.585140549491094,0.578068404252923,0,0,0,0,0.566701504074131,0,0,0,0.579831773767822,0,0,0,0,0,0.602298514731815,0,0,0,0,0,0,0,0.351691713510133,0,0,0,0,0,0,0,3.98610270052038,0,0,0,0,0,2.85632290600892,1.94986632472201,2.13285451792061,1.58768929286774,0,0.313704741532593,3.06289271374774,0.601974135390327,4.43813990249828,1.26598204152907,0.904347490147834,0,3.0979866516178,1.62079768812473,2.52950488422797,0.324159537624946,1.20579665353045,0.61766296627918,0,0,0.601974135390327,0,1.57491484395261,0.625608701007557,0,0
